,S_MASS,P_PERIOD,P_DISTANCE,P_HABITABLE
1,1.1,31.884,0.1994,0
2,0.98,6.8833756,0.0678,0
3,0.89,1.921036,0.0291,0
4,0.87,11.119907,0.0911,0
5,0.68,7.493134,0.0657,0
6,1.2,4.07182,0.053007391,0
7,0.85,17.0503,0.12006936,0
8,2.61,3180.6,5.9223835,0
9,1.92,696.62,1.9202684,0
10,1.78,414.88,1.3358832,0
11,1.41,5429.9348,6.8965136,0
12,1.26,56.00819,0.3102287,0
13,0.79,1.2730991,0.021523116,0
14,1.19,225.11781,0.9897984,0
15,0.69,57.435,0.2536125,0
16,0.72,433.70001,1.1096745,0
17,0.75,20608.14,13.84607,0
18,1.18,3700.0,5.5929225,0
19,1.81,1062.2651,2.985339,0
20,0.7,4375.0,5.15927,0
22,0.47,2.527093,0.0297825,0
23,1.1,24.1396,0.17589804,0
24,1.1,47.42489,0.2958,0
25,1.11,3.7130203,0.04853,0
26,0.77,5.508023,0.056097215,0
27,1.02,3.98442,0.049137813,0
28,1.1,4.12508,0.05524,0
29,0.57,3.3252725,0.03623,0
30,0.69,5.1857539,0.06442218,0
31,1.07,27000.0,24.3504,0
32,1.3,3.313959,0.0475,0
33,0.72,4.35301,0.05362,0
34,0.82,10.35509,0.0682,0
35,0.47,2.6438831,0.029378176,0
36,0.34,9.1247,0.061,0
37,0.88,2.14363,0.03444,0
38,0.97,14.85888,0.1172,0
39,0.78,1.011534,0.01835379,0
40,1.48,2.70579,0.0447,0
41,1.08,1.537366,0.026774832,0
42,1.18,3.7521,0.05165,0
43,0.95,9.192522,0.0823,0
44,1.33,8500.0,9.5754742,0
45,1.04,4.5195064,0.05427,0
46,0.95,16.364988,0.1208,0
47,1.16,2.176423,0.034998525,0
48,0.91,0.7365474,0.0154593,0
49,1.65,4.7869491,0.06555,0
50,1.15,4.4652998,0.05561,0
51,1.43,2.34121,0.03651,0
52,0.93,421.0,1.1162433,0
53,1.33,5.6335158,0.077253583,0
54,0.81,3.24406,0.0455364,0
55,1.03,1.3273468,0.024147826,0
56,0.96,1.6284279,0.026719277,0
57,1.07,1.3484978,0.0238,0
58,1.0,1.651144,0.027410865,0
59,1.09,3.1743516,0.043740632,0
60,0.73,3.2130598,0.0384,0
61,1.14,10.33111,0.098135337,0
62,1.54,8.6001536,0.09541601,0
63,0.74,25.575,0.15418765,0
64,1.42,2.87589,0.04364,0
65,0.93,2.3447802,0.0337,0
66,1.15,2.5079204,0.03783,0
67,1.22,2.1558,0.035003937,0
68,0.89,1.706291,0.0269,0
69,1.28,3.9228107,0.053056525,0
70,0.77,34.525528,0.20690219,0
71,1.27,2.292102,0.037857274,0
72,1.32,446.27,1.5333225,0
73,0.69,4.655411,0.0480864,0
74,1.41,18.38818,0.1528,0
75,1.13,2.8792319,0.04127,0
76,0.75,3.0927616,0.037852296,0
77,0.91,44.3989,0.23740679,0
78,0.81,22.717,0.14790228,0
79,1.08,9.1751,0.09545178,0
80,1.46,1.809886,0.033,0
81,2.06,3.32944,0.04613,0
82,1.19,48.36685,0.305,0
83,1.55,3.916243,0.0562,0
84,0.63,4.795069,0.047855134,0
85,0.59,4.052037,0.04173336,0
86,1.08,3.55395,0.05084,0
87,1.64,4.511164,0.063,0
88,2.52,4.08722,0.05512,0
89,1.08,2.7164762,0.039165116,0
90,1.28,5.4122,0.0732897,0
91,0.92,5.924262,0.062,0
92,1.5,4.193649,0.06250926,0
93,0.84,1.4200242,0.02332,0
94,1.04,4323.0,5.28,0
95,0.78,2.9444256,0.037672267,0
96,0.85,16.06819,0.12027353,0
97,0.62,2.647298,0.032604173,0
98,0.74,17.30713,0.11863088,0
99,0.81,101.12,0.40719556,0
100,0.82,21.01538,0.1093,0
101,0.78,7.133514,0.06716415,0
102,1.46,5.5514926,0.069896596,0
103,2.65,4.62767,0.05996058,0
104,0.82,35.12537,0.1539,0
105,1.38,4.5776348,0.062341397,0
106,1.46,4.2180896,0.058798214,0
107,1.33,2.052868,0.0347,0
108,1.67,3.95019,0.055,0
109,1.12,3.28883,0.04562738,0
110,1.28,22.342989,0.16844075,0
111,1.13,18.71204,0.14367352,0
112,1.01,4.1419771,0.050662788,0
113,0.56,83.9997,0.312,1
114,0.84,3.3098443,0.041028454,0
115,1.25,3.310651,0.0469,0
116,1.1,2088.7585,3.9933375,0
117,1.17,3.9443715,0.049775171,0
118,1.36,2.47063,0.03563,0
119,1.28,3.743208,0.052789688,0
120,1.16,1.645321,0.0286,0
121,1.2,1.5449298,0.0274,0
122,1.06,2.8997,0.03866,0
123,0.87,3.7684952,0.0452,0
124,0.18,1.5804043,0.014929569,0
125,0.81,3407.0,4.8758801,0
126,1.34,8.15872,0.083948805,0
127,0.85,9.4897116,0.080600625,0
128,0.93,1.3061858,0.02282,0
129,0.95,1.7771255,0.02818,0
130,1.02,1628.0,2.7347516,0
131,1.13,14.339156,0.12058464,0
132,1.26,2.1805354,0.035611382,0
133,1.01,3.6528151,0.046612326,0
134,1.33,2.7325321,0.04211,0
135,1.28,10.62656,0.09271875,0
136,1.04,2.78849,0.04073,0
137,0.87,6.203449,0.062035836,0
138,0.84,3.836169,0.04530111,0
139,0.81,2.9626404,0.037712169,0
140,0.78,4.1117771,0.04632,0
141,1.09,2.8786765,0.0408,0
142,0.87,29.54115,0.17602863,0
143,1.22,3.634433,0.0494,0
144,1.26,2.972086,0.043806702,0
145,0.88,3.94153,0.0488,0
146,0.81,28.579743,0.17530127,0
147,1.04,9.03055,0.08500425,0
148,0.77,17.16073,0.13095504,0
149,0.78,0.9809734,0.01782,0
150,0.89,7.87288,0.075,0
151,0.88,11.8993,0.099241055,0
152,1.45,5.72319,0.066970135,0
153,1.17,19.49221,0.1493,0
154,1.59,2.0219596,0.0365,0
155,0.81,0.4465688,0.0106,0
156,1.26,3.128992,0.045254263,0
157,1.18,2.07276,0.03303,0
158,1.62,4.6117093,0.0637,0
159,0.38,0.76837883,0.0121162,0
160,0.99,4.2986432,0.052429645,0
161,1.27,3.1220109,0.045599546,0
162,0.79,7.06005,0.067995868,0
163,1.35,3.5862202,0.05074286,0
164,1.41,2.032046,0.0352,0
165,0.92,5584.0,6.02588,0
166,1.0,2.541,0.035151358,0
167,0.91,259.88,0.77326656,0
168,0.76,4.7228124,0.050406805,0
169,1.12,8.3248762,0.083464306,0
170,0.77,0.882059,0.01677,0
171,0.14,4.9899093,0.02961,0
172,1.62,2.24375,0.03714985,0
173,1.21,5.75251,0.0717,0
174,0.85,88.505,0.378,0
175,0.94,4.954,0.06431,0
176,0.88,1.354133,0.023,0
177,0.94,2.255251,0.03302,0
178,1.3,3.409264,0.048,0
179,0.51,2.4919863,0.0287,0
180,1.55,2.8106,0.04193352,0
181,1.04,4.60273,0.0549,0
182,0.92,3.3564227,0.043495266,0
183,0.95,2.0845435,0.03138,0
184,0.85,5.19672,0.056743932,0
185,0.86,4.65382,0.052835901,0
186,0.93,9.28971,0.0917,0
187,0.31,3.6906745,0.0317,0
188,1.11,4.46563,0.0558,0
189,1.1,6.26791,0.069204551,0
190,0.96,3.8537768,0.050118009,0
191,0.74,3.477978,0.0407,0
192,1.46,2.18467,0.03416,0
193,0.84,4.3888497,0.050179845,0
194,0.93,3.577469,0.0446,0
195,0.58,3.0678523,0.034400069,0
196,1.21,3.89713,0.051857213,0
197,0.9,1.8053564,0.02803,0
198,1.39,5.4060425,0.0673,0
199,0.92,2.78174,0.0379,0
200,1.28,4.37808,0.0574,0
201,1.32,2.91625,0.043833877,0
202,0.18,1.628931,0.01567026,0
203,0.98,3.86814,0.04525,0
204,1.24,3.646706,0.049789956,0
205,1.75,2.82406,0.047,0
206,0.68,2.2984055,0.029985181,0
207,0.86,1.3382315,0.0226,0
208,0.77,3.92273,0.045720565,0
209,1.03,4.45724,0.0608,0
210,0.31,7.450729,0.0506,0
211,0.88,2.5081,0.0344,0
212,0.85,3.126089,0.039666638,0
213,1.05,1.3866532,0.0248,0
214,0.76,2.90367,0.04622,0
215,1.46,3.6127647,0.05224,0
216,1.37,3.35524,0.04662395,0
217,1.33,4.08605,0.0546,0
218,1.28,54.32031,0.30465498,0
219,1.03,3.71495,0.0474,0
220,0.81,46.859,0.23925671,0
221,1.56,3.2642736,0.05240214,0
222,0.39,11.379573,0.072136915,0
223,1.17,2.9776412,0.04263,0
224,0.71,1.392978,0.02177,0
225,1.56,4.908897,0.066368101,0
226,1.32,6.180235,0.07229,0
227,0.72,2.71866,0.0394,0
228,1.03,3.5852313,0.046948746,0
229,0.95,1.858703,0.0283,0
230,1.01,4.322482,0.052,0
231,0.99,20.543791,0.14799284,0
232,1.32,1.8209993,0.033487708,0
233,0.45,10.894843,0.07389808,0
234,1.02,2.6453235,0.037912391,0
235,0.79,2247.0,3.115598,0
236,0.91,1.25785,0.022,0
237,0.95,4.9816819,0.056207824,0
238,1.2,4.8996284,0.06,0
239,0.53,6.387597,0.052,0
240,1.03,2.350621,0.034943693,0
241,0.29,5.746007,0.0385,0
242,0.81,8.8803256,0.080438632,0
243,0.91,4.61442,0.05179,0
244,0.95,4.178062,0.0484,0
245,1.21,3.0652907,0.04403,0
246,1.05,3.16158,0.04317,0
247,1.11,4.41195,0.0571,0
248,1.06,5.322023,0.0607,0
249,0.78,4.8494,0.052,0
250,1.27,4.1876244,0.056697168,0
251,1.36,1.274925,0.02596,0
252,0.98,120.8,0.48115212,0
253,0.85,3.185315,0.040699734,0
254,1.79,1.902603,0.038901945,0
255,0.73,7.3279474,0.066522621,0
256,0.83,1.4303676,0.023355651,0
257,0.9,2.2359835,0.032335675,0
258,1.12,4.23452,0.04824488,0
259,2.56,2.69405,0.04258,0
260,0.81,2200.0,3.2,0
261,1.2,2.9895932,0.04317,0
262,0.85,1.4468849,0.02359,0
263,1.16,3.4059096,0.04659,0
264,0.54,15.6653,0.10008,0
265,0.27,2.2531136,0.022026222,0
266,1.21,17.833648,0.12437157,0
267,0.79,2.4675,0.033183226,0
268,1.12,7.63,0.078851111,0
269,1.09,2.6556777,0.039,0
270,1.09,9.55237,0.091092232,0
271,0.71,8.350231,0.071985092,0
272,1.54,4.11379,0.05497,0
273,0.97,0.78883852,0.016521311,0
274,1.04,5.817685,0.0642,0
275,1.33,3.619188,0.05363046,0
276,1.38,3.656333,0.0517,0
277,1.59,5.031623,0.06708,0
278,1.35,5.857487,0.072785239,0
279,0.99,10.33852,0.09360225,0
280,1.51,3.208664,0.04882,0
281,0.99,7.1079379,0.07345632,0
282,0.81,25.7124,0.15917584,0
283,1.06,5.01718,0.0562,0
284,1.03,4.6058749,0.05543339,0
285,1.44,1.6091788,0.030369255,0
286,0.84,2840.0,5.036249,0
287,1.42,2.79083,0.044078715,0
288,1.31,5.00542,0.06290625,0
289,1.49,5.0843,0.06206,0
290,0.81,3.092926,0.03876,0
291,0.92,3.039577,0.04,0
292,0.96,6.569188,0.068,0
293,1.04,4.1877558,0.0515,0
294,0.98,1.4013794,0.0243,0
295,0.97,3.739494,0.046673438,0
296,0.8,7.4500177,0.069285835,0
297,0.91,14.6516,0.1134,0
298,0.84,2.798581,0.037,0
299,0.97,7.64159,0.0752,0
300,1.52,2.8717518,0.0455,0
301,1.76,2.73477,0.04415,0
302,0.27,12.796,0.072287366,0
303,1.08,4.153658,0.0519,0
304,0.78,12.46103,0.098,0
305,0.99,3.446459,0.04471968,0
306,0.99,3.408835,0.0442,0
307,0.88,3.071722,0.03957,0
308,0.39,5.6605731,0.045276497,0
309,1.62,1.84683,0.0315,0
310,0.88,7.9222,0.07548,0
311,0.18,8.929,0.04933502,0
312,1.1,3.560829,0.047938763,0
313,1.13,3.21222,0.04140828,0
314,0.8,3.3596055,0.040744136,0
315,1.32,4.5421688,0.05885,0
316,1.42,7.8457,0.081311238,0
317,1.39,3.662392,0.0519,0
318,1.32,1.217514,0.024661208,0
319,1.4,3.54387,0.0509,0
320,0.76,2.875317,0.036104061,0
321,0.92,6.04345,0.104,0
322,1.37,3.5484657,0.0538,0
323,1.16,11.8143,0.10917972,0
324,1.39,5.452654,0.074060955,0
325,1.64,4.8101025,0.06505,0
326,1.0,5.748145,0.063089382,0
327,2.52,1.4811235,0.03462,0
328,0.58,0.813475,0.0142,0
329,1.42,3.72247,0.0435,0
330,1.29,1.5487743,0.028512053,0
331,1.39,2.6266657,0.0404,0
332,1.44,4.7361,0.062290015,0
333,1.82,3.47447,0.04995,0
334,1.49,5.477433,0.0694,0
335,0.81,2.2783152,0.0316,0
336,1.29,0.94145223,0.020240263,0
337,2.22,2.69155,0.04378,0
338,1.21,3.547851,0.0485,0
339,0.65,3.799847,0.041282723,0
340,1.28,4.463129,0.058136472,0
341,0.93,2.3114243,0.0334,0
342,1.64,3.0801716,0.04881,0
343,1.24,4.12448,0.05070663,0
344,1.06,14.759287,0.12003884,0
345,1.13,2.1500082,0.034399398,0
346,1.78,1.8882378,0.036908384,0
347,1.13,1.212884,0.023330338,0
348,1.43,4.12688,0.05703518,0
349,0.85,42.994,0.2336,0
350,1.76,6.87188,0.075253849,0
351,0.95,10.180249,0.090326006,0
352,1.29,10.02165,0.09884655,0
353,1.39,3.6112706,0.051483499,0
354,2.78,2.21673,0.03711,0
355,1.22,2.77596,0.041326762,0
356,2.77,2.4653,0.0406,0
357,0.71,7.3744897,0.06622979,0
358,1.13,40.87,0.24219192,0
359,1.27,2.99433,0.0436,0
360,1.06,2.5495551,0.037389264,0
361,1.17,4.4379629,0.0553,0
362,0.69,19.482,0.12501547,0
363,1.28,3.37796,0.049097507,0
364,1.07,124.64,0.51143909,0
365,0.26,3.4845641,0.03132869,0
366,2.28,3.73543,0.0515,0
367,0.42,1.977143,0.025,0
368,1.0,2.516729,0.036203059,0
369,0.56,10.8772,0.056,0
370,0.65,3.49151,0.039163518,0
371,0.71,4.07445,0.044635224,0
372,1.5,2500.0,5.08725,0
373,1.08,4.5334775,0.055,0
374,0.74,1.3371165,0.02153,0
375,0.95,1.5089557,0.02752,0
376,0.86,9.15059,0.081577289,0
377,0.99,4.209075,0.05094384,0
378,0.71,3.2253993,0.03820764,0
379,0.93,4.055259,0.0486,0
380,1.08,1.7554137,0.02918,0
381,1.04,3.03007,0.03925,0
382,1.06,3.4252602,0.0453,0
383,0.87,1.7497798,0.0272,0
384,1.1,3.312846,0.050546227,0
385,0.98,18.157,0.132106,0
386,0.14,2.753436,0.019920022,0
387,1.32,3.660028,0.05102295,0
388,0.94,3.2588321,0.042261846,0
389,1.18,11.2366,0.11362078,0
390,0.9,2.152175,0.031440458,0
391,1.54,5.0037775,0.0661626,0
392,1.34,3.332609,0.048001944,0
393,1.72,1.763588,0.036410007,0
394,0.38,12.252196,0.076764529,0
395,1.24,4.2337005,0.05503,0
396,1.19,4.305,0.05548,0
397,0.91,5574.2,6.0073367,0
398,1.14,2.484193,0.0375,0
399,0.76,1.7690381,0.0261,0
400,0.81,77.03,0.32902352,0
401,0.54,8.24661,0.06531736,0
402,1.03,3.257215,0.043456442,0
403,0.26,5.35876,0.0223971,0
404,1.09,21.05704,0.15731712,0
405,0.71,4.6171,0.05614,0
406,0.55,3.36101,0.042222712,0
407,1.19,5.44354,0.0641,0
408,0.69,14.697,0.10361432,0
409,1.41,3.840401,0.0538,0
410,0.85,8.5234965,0.078030638,0
411,1.0,6.744,0.06806885,0
412,0.81,6.76458,0.065425507,0
413,0.34,3.9306,0.036,0
414,1.41,5.215357,0.0661,0
415,1.46,3.53269,0.0470094,0
416,1.42,4.637038,0.071412489,0
417,1.41,3.58572,0.05057,0
418,0.81,4.8878024,0.053788455,0
419,1.19,9.21165,0.0923,0
420,1.04,0.7895933,0.016737528,0
421,0.96,4.31768,0.05244192,0
422,1.36,4.8854892,0.06067,0
423,0.79,24.3645,0.15528176,0
424,0.58,3.19154,0.04960158,0
425,1.76,3.4741085,0.0542,0
426,0.39,3.6977104,0.037615781,0
427,0.81,284.0,0.8123654,0
428,0.95,20.272615,0.1444014,0
429,1.34,5.6114118,0.0681,0
430,0.87,19.590025,0.13692993,0
431,1.3,2.6054475,0.042287727,0
432,0.89,4.640382,0.052417387,0
433,1.11,4.971252,0.059,0
434,0.81,4.0087832,0.046102676,0
435,0.7,2.849258,0.034945407,0
436,1.0,1.5732918,0.02648,0
437,1.44,4.537164,0.059030208,0
438,0.68,1088.0,1.891462,0
439,1.21,0.9689951,0.02044,0
440,1.35,5.367753,0.0663,0
441,1.72,3.308958,0.052117602,0
442,1.04,588.8,1.4536129,0
443,1.82,3.8559,0.0521,0
444,1.19,11.168454,0.10700668,0
445,0.69,7.814,0.067959888,0
446,0.98,2.13775,0.03443,0
447,1.24,2.00839,0.0335,0
448,0.56,3.056536,0.04438,0
449,1.41,21.21663,0.20041474,0
450,0.74,4.024867,0.0451,0
451,1.04,11.55098,0.1012,0
452,0.96,1.7429935,0.027982861,0
453,1.15,1.8555582,0.03101,0
454,1.06,3.951623,0.0499,0
455,1.89,2.7443245,0.04739,0
456,0.94,872.2,1.9657755,0
457,1.25,3.465509,0.04823,0
458,0.93,2.797436,0.037963748,0
459,1.22,0.925542,0.020073312,0
460,0.95,9.62468,0.095302904,0
461,1.3,3.3023881,0.048771092,0
462,0.42,9.977219,0.067890406,0
463,1.19,2.1746742,0.0348,0
464,1.27,3.07634,0.04496,0
465,0.87,11.57797,0.0964,0
466,1.56,2.20474,0.03676,0
467,0.89,2.7535953,0.0369808,0
468,0.72,1.540731,0.0234,0
469,1.28,10.423648,0.11066518,0
470,0.87,27.59221,0.1721,0
471,1.11,1.3666544,0.025735845,0
472,1.57,4.324799,0.060440908,0
473,0.87,107.245,0.425,0
474,1.32,52.97818,0.31176,0
475,1.11,4.1662739,0.0525,0
476,1.78,3.1186,0.0415,0
477,1.47,3.7650007,0.0815,0
478,1.02,1.6753728,0.023,0
479,1.36,5.113981,0.064347049,0
480,0.42,27.80978,0.13423323,1
481,0.54,3.3366496,0.03550513,0
482,0.15,0.46292913,0.00622,0
483,0.81,38.353037,0.21330244,0
484,0.96,7.1262,0.0711,0
485,1.96,2.70339,0.04123,0
486,1.0,7.7943013,0.07748171,0
487,1.09,11.633478,0.10762885,0
488,0.42,16.051137,0.093114785,0
489,1.03,3.3326414,0.04537902,0
490,1.15,7.8914483,0.082,0
491,0.94,2.423804,0.034609833,0
492,0.89,2.8389186,0.037755599,0
493,0.96,2.1061607,0.031844641,0
494,0.9,1.4822469,0.024601066,0
495,0.97,3.504725,0.0447,0
496,0.74,7.9752,0.07139286,0
497,1.18,4.641878,0.0575,0
498,1.28,4.9546416,0.061735663,0
499,0.73,3.1316666,0.038184568,0
500,0.81,10.778831,0.08843978,0
501,0.94,4.763387,0.054209783,0
502,0.65,13.85,0.0946,0
503,1.24,1.7100566,0.03005,0
504,0.8,17.042868,0.12029144,0
505,0.96,4.2180209,0.050543529,0
506,1.13,9.47725,0.098019936,0
507,1.23,3.5247486,0.04707,0
508,0.94,4.301219,0.050749078,0
509,0.65,1.914558,0.02607,0
510,0.38,0.5182331,0.00915,0
511,1.24,2.5199454,0.03889,0
512,1.13,16.254611,0.130855,0
513,0.68,5.7214742,0.055099,0
514,0.45,18.80151,0.10588464,0
515,0.26,3.1239035,0.027271644,0
516,1.5,17.855182,0.1629012,0
517,1.02,2.49979,0.036361057,0
518,1.87,2.17518,0.03488,0
519,0.9,4.098503,0.04839,0
520,0.89,1.9551,0.029301187,0
521,0.81,3.0524,0.04022,0
522,0.86,2.7566,0.04,0
523,1.41,2.8641424,0.04424192,0
524,1.04,4.1591492,0.052000204,0
525,1.2,1.682795,0.02946,0
526,0.79,94.2,0.3753,0
527,1.21,3.2346996,0.04852,0
528,1.13,1276.0,2.4426995,0
529,1.08,3.69364,0.050002206,0
530,0.65,6.342,0.0562,0
531,0.65,40.718,0.1937,0
532,1.44,4.231306,0.058,0
533,1.15,2.2554477,0.03524,0
534,0.78,0.490047,0.0113,0
535,0.87,3.795963,0.045315836,0
536,1.09,1.9616241,0.031873615,0
537,0.42,37.42396,0.16344403,1
538,0.92,4.7423729,0.062055428,0
539,1.19,3.3488702,0.048915936,0
540,1.22,5.026799,0.063267,0
541,0.65,3.23845,0.037,0
542,1.26,3.105161,0.045056432,0
543,0.87,14.175685,0.10756244,0
544,0.39,3.3601538,0.031988479,0
545,0.14,0.9479981,0.00978,0
546,1.0,10.8635,0.098241825,0
547,1.19,3.20466,0.046,0
548,1.16,2.9956348,0.0442,0
549,0.69,0.658524,0.01306,0
550,1.32,4.0460435,0.05453,0
551,1.01,8.138268,0.079427588,0
552,0.96,3.0440499,0.041234557,0
553,1.79,3.85298,0.05239,0
554,1.12,2.1605156,0.034190737,0
555,0.97,2.6158618,0.036814426,0
556,0.86,19.98,0.13893334,0
557,0.78,42.378,0.2191032,0
558,0.79,2.2185757,0.03126,0
559,0.34,55.661,0.204,1
560,0.77,2.84938,0.04574,0
561,0.65,6.5577,0.0592,0
562,0.65,9.961881,0.0783,0
563,0.65,15.231915,0.1039,0
564,0.65,20.7095,0.1275,0
565,1.12,8.02773,0.082,0
566,1.04,13.33668,0.11270246,0
567,1.12,8.275479,0.08735472,0
568,1.01,7.18585,0.073,0
569,0.28,4.5445697,0.03721248,0
570,0.78,162.87,0.5467156,0
571,0.71,12.11839,0.0923,0
572,0.94,0.70531,0.015187008,0
573,0.42,3225.0,3.142464,0
574,0.98,6.4802167,0.0662,0
575,1.21,14.613612,0.124,0
576,0.8,47.332773,0.242,0
577,1.03,5.8660153,0.0648,0
578,0.7,8.103636,0.071,0
579,1.19,84.703921,0.4089,0
580,0.84,13.767102,0.105,0
581,0.96,46.6888,0.25002113,0
582,1.17,22.714613,0.165,0
583,1.26,2.364369,0.0382,0
584,0.82,1.0637887,0.0198,0
585,0.8,20.160345,0.1339,0
586,0.91,45.294301,0.24303645,0
587,0.82,187.74703,0.5791,0
588,0.88,5.262155,0.055,0
589,0.91,0.67933627,0.0148,0
590,0.98,479.1,1.275918,0
591,0.94,38.021,0.2196315,0
592,0.83,5.7293196,0.06,0
593,1.09,116.688,0.51924947,0
594,0.87,9.946047,0.092,0
595,0.84,15.6805,0.1159816,0
596,1.24,7.95839,0.084276809,0
597,0.46,26.5841,0.1346,0
598,1.19,5.8768918,0.0675,0
600,0.54,16.385002,0.10379,0
601,0.9,6.308205,0.066,0
602,1.54,452.8,1.3383987,0
603,1.54,883.0,2.167464,0
604,0.7,19.562307,0.126,0
605,0.07,246.36,0.3814245,0
606,1.54,124.6,0.57994425,0
609,0.44,4343.5,5.3,0
610,0.48,406.0,0.970094,0
611,1.05,4.3203,0.053754,0
612,0.58,0.74296,0.013,0
613,0.4,6.22,0.0542,0
614,1.07,14583.81,12.033952,0
615,0.85,2.6843285,0.035856471,0
616,0.99,22.26492,0.15437348,0
617,0.94,7.972,0.080784,0
618,0.6,0.6047328,0.01159,0
619,0.87,1.7474875,0.027335279,0
620,0.47,14.207,0.09327645,0
621,0.31,5.3686,0.04061,0
622,0.3,2.30538,0.02279,0
623,0.61,3.96151,0.04154576,0
624,1.05,3.5951,0.0470846,0
625,1.05,15.624,0.1303185,0
626,0.42,48.1345,0.19533637,1
627,0.5,13.74,0.089106844,0
628,0.5,5.6,0.060675,0
629,1.47,3.48777,0.040008,0
630,0.57,19.466,0.1198568,0
631,2.12,714.29999,1.696603,0
632,0.77,10.86499,0.08799,0
634,0.92,8.966,0.082130542,0
635,0.95,26.68,0.1516,0
636,0.48,24.93,0.1275,0
638,1.52,2.4855335,0.0308,0
639,0.51,579.47495,1.1746263,0
640,1.01,77114.072,36.014633,0
641,1.29,768.7,1.8008295,0
642,0.56,7.01,0.0911,0
643,0.99,61.569765,0.3045,0
644,1.03,18.508453,0.1383,0
645,1.17,15.572098,0.12856901,0
